_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6766f9471df1c69f158bc4fc,,26.38,80.95,50.37,61.92,33;5;2;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1734801735000
6766f9361df1c69f158bc44f,,43.19,91.18,54.38,70.01,54;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1734801718000
6766f9241df1c69f158bc38e,,40.77,91.43,55.96,76.97,51;3;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1734801700000
6766f90f1df1c69f158bc2c2,,50.37,92,59.97,78.09,63;3;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1734801679000
6766b09f1df1c69f1588e951,,47.99,95.45,52.79,70.31,60;2;0;0,time,15,-1,4,15,0,34.58,false,false,english,none,normal,false,false,false,,1734783135000
6766b05b1df1c69f1588e6d4,,44.79,93.85,51.98,71.22,56;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1734783067000
6766b03a1df1c69f1588e5a4,,43.18,94.92,47.17,71.44,54;2;0;0,time,15,-1,6,15.01,0,31.98,false,false,english,none,normal,false,false,false,,1734783034000
6766afe01df1c69f1588e25e,,50.39,88.31,61.58,87.96,63;5;2;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1734782944000
6761c5301df1c69f155642f3,,34.38,91.23,45.57,67.85,43;3;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1734460720000
6761c51f1df1c69f155641bc,,45.59,94.03,53.59,74.32,57;2;0;2,time,15,-1,16,15,0,63.61,false,false,english,none,normal,false,false,false,,1734460703000
6761c4b21df1c69f15563a9f,,51.97,95.71,55.96,78.33,65;3;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1734460594000
6761c4a11df1c69f1556397c,,32.78,84.72,57.56,79.59,41;6;0;0,time,15,-1,3,15.01,0,14.05,false,false,english,none,normal,false,false,false,,1734460577000
6761c47d1df1c69f1556373a,,51.17,92.31,62.37,78.7,64;3;0;0,time,15,-1,1,15.01,0,1.91,false,false,english,none,normal,false,false,false,,1734460541000
6761c4691df1c69f155635de,,42.39,88.41,55.19,73.91,53;4;1;0,time,15,-1,1,15,0,2.38,false,false,english,none,normal,false,false,false,,1734460521000
6761c37f1df1c69f155626aa,,34.39,83.82,54.39,68.95,43;6;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1734460287000
6761c36c1df1c69f1556257a,,48.79,93.15,58.39,83.45,61;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1734460268000
6761c2371df1c69f15561121,,35.59,88.28,47.79,70.84,178;11;8;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1734459959000
676076e31df1c69f1546f58f,true,42,92.66,51.8,74.1,210;9;1;1,time,60,-1,3,60,0,63.54,false,false,english,none,normal,false,false,false,,1734375139000
676074891df1c69f1546ceea,true,36.6,85.98,52.79,74.02,183;21;2;5,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1734374537000
676074481df1c69f1546ca77,,34.38,83.82,54.37,68.95,43;8;0;0,time,15,-1,1,15.01,0,4.53,false,false,english,none,normal,false,false,false,,1734374472000
6760741f1df1c69f1546c7c1,,50.38,90.28,57.58,75.71,63;5;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1734374431000
67606fb81df1c69f15467ee5,,34.79,83.58,53.59,74.98,87;13;1;0,time,30,-1,1,30,0,7.98,false,false,english,none,normal,false,false,false,,1734373304000
675d8e751df1c69f152ab945,,39.17,87.4,50.76,71.6,98;10;1;1,time,30,-1,2,30.02,0,6.64,false,false,english,none,normal,false,false,false,,1734184565000
675d8e4b1df1c69f152ab79f,,43.18,89.86,55.17,77.83,108;9;0;2,time,30,-1,4,30.02,0,18.35,false,false,english,none,normal,false,false,false,,1734184523000
675d8e111df1c69f152ab547,true,47.19,94.03,53.59,77.07,118;3;2;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1734184465000
675d8def1df1c69f152ab3de,,37.99,88.28,51.19,75.1,95;7;2;0,time,30,-1,3,30.01,0,20.65,false,false,english,none,normal,false,false,false,,1734184431000
675d8db41df1c69f152ab16f,,36.39,85.29,54.38,70.55,91;12;0;0,time,30,-1,1,30.01,0,1.2,false,false,english,none,normal,false,false,false,,1734184372000
675d8d6e1df1c69f152aaeb1,,39.59,90.15,52.78,70.31,99;7;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1734184302000
675d8d3e1df1c69f152aacbf,,42.78,91.73,53.17,70.49,107;5;2;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1734184254000
675d8d101df1c69f152aaacf,,43.6,90.51,54.8,66.71,109;8;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1734184208000
675d8cf01df1c69f152aa971,,32.77,84.73,52.34,72.6,82;11;1;1,time,30,-1,0,30.03,0,0,false,false,english,none,normal,false,false,false,,1734184176000
675d67761df1c69f152945b1,,21.59,80.36,44.79,66.89,27;7;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1734174582000
675d67641df1c69f15294512,,17.6,76.6,37.6,39.97,22;3;4;0,time,15,-1,1,15,3,3.74,false,false,english,none,normal,false,false,false,,1734174564000
675d672b1df1c69f15294341,,15.2,77.78,43.19,58.46,19;6;0;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1734174507000
675d671a1df1c69f152942a8,,27.2,80,48,53.52,34;7;0;6,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1734174490000
675d67091df1c69f15294225,,31.17,78.26,55.15,80.88,39;8;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1734174473000
675d66f71df1c69f15294198,,36.76,90.32,49.55,68.32,46;3;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1734174455000
675d66e71df1c69f152940ef,,29.59,77.19,45.58,70.86,37;9;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1734174439000
675d66d51df1c69f15294058,,39.97,92.86,55.96,78.33,50;2;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1734174421000
675d66c41df1c69f15293fc7,,35.99,88.71,49.58,73.7,45;4;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1734174404000
675d66b31df1c69f15293f2d,,30.4,81.82,52.79,75.38,38;8;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1734174387000
675d66a11df1c69f15293e9c,,39.16,90.32,49.55,67.11,49;3;0;0,time,15,-1,1,15.01,0,26.4,false,false,english,none,normal,false,false,false,,1734174369000
675d665b1df1c69f15293c5e,,46.39,94.37,56.79,68.7,58;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1734174299000
675d664a1df1c69f15293bd2,,22.4,78.43,40.8,53.5,28;5;3;0,time,15,-1,2,15,0,8.21,false,false,english,none,normal,false,false,false,,1734174282000
675d662d1df1c69f15293ac8,,32.79,84.72,57.59,76.93,41;6;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1734174253000
675d661b1df1c69f15293a22,,39.98,89.71,54.37,78.89,50;4;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1734174235000
675d66051df1c69f15293975,,50.36,94.37,56.76,77.55,63;2;0;0,time,15,-1,3,15.01,0,14.58,false,false,english,none,normal,false,false,false,,1734174213000
675d656c1df1c69f152934aa,,55.09,97.3,59.08,79.78,69;1;0;0,time,15,-1,1,15.03,0,7.49,false,false,english,none,normal,false,false,false,,1734174060000
675a8f521df1c69f1509f25e,,44.8,92.19,51.19,76.62,56;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733988178000
675a8f401df1c69f1509f1b3,,28.78,85.25,48.77,77.17,36;5;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733988160000
675a8f2e1df1c69f1509f10d,,49.58,93.42,60.78,81.67,62;3;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733988142000
675a8edf1df1c69f1509ee0d,,31.98,81.25,51.18,71.02,40;8;0;0,time,15,-1,1,15.01,0,2.46,false,false,english,none,normal,false,false,false,,1733988063000
675a8e551df1c69f1509e8af,,41.6,89.86,55.2,69.47,52;5;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733987925000
675a8d4d1df1c69f1509defb,,31.19,85.71,50.38,75.1,39;5;0;1,time,15,-1,3,15.01,0,26.72,false,false,english,none,normal,false,false,false,,1733987661000
675a8d061df1c69f1509dc76,,39.99,89.55,53.58,81.97,50;5;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733987590000
675a8cf41df1c69f1509dbe4,,44.76,87.5,57.55,71.34,56;3;3;0,time,15,-1,1,15.01,0,2.56,false,false,english,none,normal,false,false,false,,1733987572000
675a8cdd1df1c69f1509db2a,,41.54,91.3,55.12,65.59,52;3;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1733987549000
675a8cca1df1c69f1509da76,,41.58,93.94,52.77,78.36,52;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733987530000
675a8cb81df1c69f1509d9be,,43.98,92.75,55.17,65.59,55;3;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733987512000
675a8ca61df1c69f1509d91a,,40.78,88.89,57.57,78.22,51;6;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733987494000
675a8c951df1c69f1509d874,,42.36,91.04,53.54,62.67,53;4;0;1,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1733987477000
675a8c831df1c69f1509d7d6,,47.96,91.78,58.35,78.96,60;3;1;0,time,15,-1,1,15.01,0,7.43,false,false,english,none,normal,false,false,false,,1733987459000
675a8c5f1df1c69f1509d674,,35.18,87.69,51.97,73.8,44;5;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733987423000
675a8c1b1df1c69f1509d3ff,,39.13,86.15,51.91,76.67,49;6;0;0,time,15,-1,0,15.03,0,0,false,false,english,none,normal,false,false,false,,1733987355000
6759c9fa1df1c69f1501a911,,31.2,86.44,47.2,74.63,39;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733937658000
6759c9e81df1c69f1501a7df,,34.39,86.67,47.99,79.59,43;5;0;0,time,15,-1,1,15,0,14.77,false,false,english,none,normal,false,false,false,,1733937640000
6759c9c81df1c69f1501a583,,29.59,86.21,46.38,67.47,37;6;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733937608000
6759c9b51df1c69f1501a43a,,47.19,96.88,51.19,75.1,59;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733937589000
6759c9a21df1c69f1501a2df,,42.38,89.39,52.78,75.38,53;4;1;0,time,15,-1,3,15.01,0,7.52,false,false,english,none,normal,false,false,false,,1733937570000
6759c9851df1c69f1501a0b9,,35.18,82.86,55.97,69.03,44;7;0;0,time,15,-1,1,15.01,0,0.09,false,false,english,none,normal,false,false,false,,1733937541000
6759c9711df1c69f15019f38,,43.18,91.18,54.38,76.02,54;3;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733937521000
6759c87e1df1c69f15018e2e,,36.76,90.16,48.75,69.6,46;2;1;0,time,15,-1,1,15.02,0,7.14,false,false,english,none,normal,false,false,false,,1733937278000
6759c8641df1c69f15018c5e,,34.39,83.33,52.78,63.09,43;6;1;0,time,15,-1,7,15.01,0,25.1,false,false,english,none,normal,false,false,false,,1733937252000
6759c5a21df1c69f15015ba1,,41.6,90,56,73.28,52;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733936546000
6759c58d1df1c69f15015a06,,51.99,97.14,55.99,74.45,65;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733936525000
6759c57c1df1c69f150158ed,,35.2,91.67,48,75.85,44;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733936508000
6759c56a1df1c69f150157bd,,32.78,76.81,55.17,72.73,41;10;2;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733936490000
6759c5581df1c69f15015679,,31.98,82.81,51.17,79.99,40;7;0;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733936472000
6759c4e01df1c69f15014e61,,35.17,76.06,56.75,68.7,44;11;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733936352000
6751f96044765f7d6c987abd,,55.2,95.83,57.6,86.39,69;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733425504000
6751f94d44765f7d6c987970,,44.75,92.65,54.34,74.7,56;3;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1733425485000
6751f6de44765f7d6c9850dc,,37.58,84.85,52.78,68.08,47;7;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733424862000
6751f5bb44765f7d6c983d57,true,59.94,100,59.94,75.78,75;0;0;0,time,15,-1,2,15.01,0,19.06,false,false,english,none,normal,false,false,false,,1733424571000
6751e27f44765f7d6c96e7b9,,45.53,87.5,57.52,74.54,57;5;1;0,time,15,-1,1,15.02,0,8.99,false,false,english,none,normal,false,false,false,,1733419647000
6751a55444765f7d6c929288,true,59.19,100,59.19,76.05,74;0;0;0,time,15,-1,1,15,0,13.46,false,false,english,none,normal,false,false,false,,1733403988000
6751a4e044765f7d6c928bda,,53.55,97.26,58.34,80.34,67;1;0;0,time,15,-1,3,15.02,0,8.7,false,false,english,none,normal,false,false,false,,1733403872000
6751a47744765f7d6c9285c2,,37.59,85.48,49.59,70.88,47;7;0;0,time,15,-1,2,15,0,11.48,false,false,english,none,normal,false,false,false,,1733403767000
6751a45844765f7d6c928408,,43.99,95,47.99,75.85,55;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733403736000
6751a44444765f7d6c9282c9,,32.78,86.67,47.97,63.5,41;4;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733403716000
6751a42d44765f7d6c928178,,30.39,87.93,46.38,70.34,38;4;0;0,time,15,-1,1,15.01,0,4.38,false,false,english,none,normal,false,false,false,,1733403693000
675159a444765f7d6c8f2962,,36.77,83.33,52.75,75.38,46;6;1;0,time,15,-1,1,15.01,0,1.36,false,false,english,none,normal,false,false,false,,1733384612000
6751598f44765f7d6c8f285f,,43.17,98.36,48.76,70.95,54;0;0;1,time,15,-1,3,15.01,0,24.58,false,false,english,none,normal,false,false,false,,1733384591000
6751596044765f7d6c8f2654,,44.77,95.24,50.37,73.63,56;1;0;1,time,15,-1,1,15.01,0,1.19,false,false,english,none,normal,false,false,false,,1733384544000
6751594d44765f7d6c8f256e,,37.59,91.8,48.79,79.01,47;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733384525000
6751593b44765f7d6c8f24b5,,48.79,96.97,52.79,72.73,61;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733384507000
6751592a44765f7d6c8f240a,,31.17,80.3,52.74,74.02,39;8;1;1,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1733384490000
6751591744765f7d6c8f233a,,31.18,81.54,51.97,78.24,39;7;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733384471000
67500cf686fa6e365f1ac2c6,true,58.38,100,58.38,83.45,73;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733299446000
67500ce586fa6e365f1ac20a,,36.77,83.61,48.76,62.49,46;5;2;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733299429000
67500cd386fa6e365f1ac144,,39.2,90.77,52,71.22,49;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733299411000
67500cc086fa6e365f1ac07f,,25.58,83.05,47.16,63.5,32;6;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733299392000
674ee3da86fa6e365f0c01e3,,26.39,75.41,48.78,67.06,33;10;1;0,time,15,-1,4,15.01,0,19.47,false,false,english,none,normal,false,false,false,,1733223386000
674ee3a886fa6e365f0bffe1,,35.18,87.3,50.37,67.24,44;5;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733223336000
674ee39786fa6e365f0bff47,,34.36,86.44,47.15,65.94,43;5;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1733223319000
674ee36b86fa6e365f0bfd73,,19.99,76.92,41.58,62.23,25;7;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733223275000
674ee35986fa6e365f0bfcb7,,32.79,88.71,49.59,67.11,41;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733223257000
674ee34786fa6e365f0bfbef,,32.78,89.47,45.57,63.8,41;3;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733223238000
674ee33586fa6e365f0bfb31,,25.57,78.13,51.14,71.02,32;9;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1733223221000
674ee19486fa6e365f0be9e3,,48.78,95.45,52.78,80.01,61;2;0;0,time,15,-1,1,15.01,0,8.28,false,false,english,none,normal,false,false,false,,1733222804000
674ee17186fa6e365f0be857,,35.16,87.88,52.74,76.82,44;4;0;1,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1733222769000
674e165386fa6e365f03b5d4,,43.98,100,43.98,69.04,55;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733170771000
674e164286fa6e365f03b4eb,,41.59,90.63,51.19,69.79,52;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733170753000
674e163086fa6e365f03b3f8,,41.58,93.75,51.17,76.62,52;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733170736000
674e161f86fa6e365f03b2fb,,25.59,80,47.98,75.85,32;8;0;0,time,15,-1,1,15.01,0,11.37,false,false,english,none,normal,false,false,false,,1733170719000
674e160086fa6e365f03b16b,,34.36,89.06,51.14,73.67,43;4;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1733170688000
674e15ef86fa6e365f03b06f,,36.8,88.71,49.6,75.22,46;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733170671000
674e15dc86fa6e365f03af69,,24.79,79.66,47.18,63.5,31;7;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1733170652000
674cc26686fa6e365ff3e2f8,,30.37,92.16,40.75,56.02,38;2;0;0,time,15,-1,0,15.02,2,0,false,false,english,none,normal,false,false,false,,1733083750000
674cc25486fa6e365ff3e246,,27.17,76.92,51.94,78.24,34;10;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1733083732000
674cc24086fa6e365ff3e177,,34.4,87.69,52,70.01,43;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733083712000
674cc1f386fa6e365ff3de8b,,28,78.95,45.6,74.22,35;7;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733083635000
674cc1e086fa6e365ff3ddc4,,31.16,87.1,49.54,60.64,39;4;0;0,time,15,-1,1,15.02,0,7.54,false,false,english,none,normal,false,false,false,,1733083616000
674cbe1386fa6e365ff3b893,,43.2,90.77,52,65.61,54;4;1;0,time,15,-1,3,15,0,12.05,false,false,english,none,normal,false,false,false,,1733082643000
674cbdec86fa6e365ff3b730,,31.96,81.03,46.34,63.6,40;8;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1733082604000
674cbddb86fa6e365ff3b696,,41.59,94.74,45.59,67.85,52;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733082587000
674cbdca86fa6e365ff3b5f8,,17.6,75.86,46.4,73.51,22;9;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733082570000
674cbdb986fa6e365ff3b55f,,28,82.54,50.4,72.24,35;6;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733082553000
674cbda586fa6e365ff3b4ad,,28.79,82.54,50.38,66.11,36;6;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1733082533000
674cbd9086fa6e365ff3b3e6,,42.8,91.67,52.79,79.17,107;6;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1733082512000
673ccaa272e2e364f4ee03d5,,23.99,82.46,45.58,69.31,30;5;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1732037282000
673cc96872e2e364f4edec30,,30.39,89.29,44.78,68.36,38;3;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1732036968000
673cc95672e2e364f4edeaef,,39.18,96.36,43.98,57.01,49;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1732036950000
673cc63472e2e364f4edaeed,,40.79,91.18,54.39,70.01,51;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1732036148000
673cc62172e2e364f4edad88,,31.99,84.21,45.58,67.85,40;6;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1732036129000
673cc60e72e2e364f4edac44,,23.18,76.79,44.76,55.8,29;7;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1732036110000
673cc5fb72e2e364f4edab14,,29.58,79.37,50.36,76.67,37;8;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1732036091000
673cc3a072e2e364f4ed80b1,,20.79,78.13,51.17,65.28,26;6;1;6,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1732035488000
673cc38c72e2e364f4ed7f36,,52.8,97.18,56.8,85.64,66;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1732035468000
673cc37a72e2e364f4ed7de8,,35.99,84.38,51.19,78.24,45;7;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1732035450000
673cc33972e2e364f4ed793f,,31.19,82.76,46.39,66.13,39;8;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1732035385000
673cc32572e2e364f4ed77c2,,31.19,87.93,46.39,73.51,39;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1732035364000
6738fad3cb87917df28643e4,,30.39,83.33,43.19,66.67,38;6;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1731787475000
6738fac0cb87917df286432d,,29.54,86.44,47.1,59.07,37;5;0;0,time,15,-1,0,15.03,0,0,false,false,english,none,normal,false,false,false,,1731787456000
6738faaecb87917df286425e,,35.19,92.73,43.99,78.49,44;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1731787438000
6738fa9acb87917df28641a6,,32.78,87.93,46.37,70.34,41;4;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1731787418000
672a0bc2cb87917df2d63e7c,,24.8,79.63,43.19,73.55,31;7;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1730808770000
672a0bb0cb87917df2d63d95,,27.98,77.59,46.37,60.11,35;5;4;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1730808752000
6722736550538de2c275bbad,,37.6,90.16,48.8,62.49,47;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1730311013000
671ca14e50538de2c235d88d,,33.58,86.89,48.77,67.06,42;6;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1729929549000
671ca13b50538de2c235d7e7,,31.17,85.19,43.15,65.17,39;5;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1729929531000
671904ab50538de2c20bd2b7,,26.39,85.19,43.18,71.67,33;3;2;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1729692843000
67120ebbda330b33d2072c9a,,43.98,86.11,57.58,79.59,55;7;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1729236667000
67120ea8da330b33d2072bc7,,39.94,93.55,49.52,76.85,50;2;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1729236648000
67120e95da330b33d2072af8,,33.6,89.29,44.79,73.28,42;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1729236629000
67120e83da330b33d2072a3f,,40.78,84.29,55.98,79.8,51;6;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1729236611000
67120e08da330b33d20725eb,,34.37,88.14,47.15,80.38,43;4;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1729236488000
67120df5da330b33d207253f,,23.99,77.97,47.17,71.44,30;7;0;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1729236469000
67120de3da330b33d207249d,,35.19,87.5,51.19,81.91,44;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1729236451000
67120dd2da330b33d2072403,,35.19,90.48,50.38,72.24,44;3;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1729236434000
67120dbdda330b33d207233a,,28.79,79.66,47.19,76.39,36;8;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1729236413000
67120daada330b33d207229b,,38.38,87.88,52.78,76.82,48;6;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1729236394000
67120d98da330b33d20721e0,,24,80,47.99,72.62,30;7;0;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1729236376000
67120d87da330b33d2072137,,19.19,81.48,43.17,68.25,24;5;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1729236359000
67041d1f3b43e6c05d939f89,,48.79,100,48.79,72.38,61;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728322847000
67041d0c3b43e6c05d939e3e,,36.79,91.07,44.79,69.91,46;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728322828000
67041cfa3b43e6c05d939d00,,33.6,92.31,41.6,63.73,42;2;0;1,time,15,-1,0,15,1,0,false,false,english,none,normal,false,false,false,,1728322809000
67041ce73b43e6c05d939bc7,,34.39,87.88,52.78,74.02,43;4;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728322791000
67041cd43b43e6c05d939a6a,,34.37,89.23,51.96,67.73,43;4;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1728322772000
67041cc33b43e6c05d939947,,31.17,83.05,47.15,68.57,39;7;0;1,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1728322755000
67041cb03b43e6c05d9397ed,,23.2,81.97,48.8,63.58,29;6;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1728322736000
